Exchange,Symbol,Name,Country,Sector,Industry
NYSE,EVRI,Everi Holdings Inc. Common Stock,United States,Consumer Services,Recreational Products/Toys
NYSE,EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
NYSE,EVTC,Evertec Inc. Common Stock,Puerto Rico,Technology,EDP Services
NYSE,EW,Edwards Lifesciences Corporation Common Stock,United States,Health Care,Industrial Specialties
NYSE,EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
NYSE,EXP,Eagle Materials Inc Common Stock,United States,Capital Goods,Building Materials
NYSE,EXR,Extra Space Storage Inc Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,EXTN,Exterran Corporation Common Stock,United States,Technology,Diversified Commercial Services
NYSE,F,Ford Motor Company Common Stock,United States,Capital Goods,Auto Manufacturing
NYSE,FAF,First American Corporation (New) Common Stock,United States,Finance,Specialty Insurers
NYSE,FAM,First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
NYSE,FBC,Flagstar Bancorp Inc. Common Stock,United States,Finance,Savings Institutions
NYSE,FBHS,Fortune Brands Home & Security Inc. Common Stock,United States,Consumer Durables,Building Products
NYSE,FBK,FB Financial Corporation Common Stock,United States,Finance,Major Banks
NYSE,FBP,First BanCorp. New Common Stock,Puerto Rico,Finance,Major Banks
NYSE,FC,Franklin Covey Company Common Stock,United States,Consumer Services,Professional Services
NYSE,FCF,First Commonwealth Financial Corporation Common Stock,United States,Finance,Major Banks
NYSE,FCN,FTI Consulting Inc. Common Stock,United States,Consumer Services,Professional Services
NYSE,FCPT,Four Corners Property Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest,United States,Finance,Finance Companies
NYSE,FCX,Freeport-McMoRan Inc. Common Stock,United States,Basic Industries,Precious Metals
NYSE,FDX,FedEx Corporation Common Stock,United States,Transportation,Air Freight/Delivery Services
NYSE,FE,FirstEnergy Corp. Common Stock,United States,Public Utilities,Electric Utilities: Central
NYSE,FEO,First Trust/Aberdeen Emerging Opportunity Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
NYSE,FET,Forum Energy Technologies Inc. Common Stock,United States,Energy,Metal Fabrications
NYSE,FF,FutureFuel Corp.  Common shares,United States,Basic Industries,Major Chemicals
NYSE,FFA,First Trust Enhanced Equity Income Fund,United States,Finance,Investment Managers
NYSE,FGB,First Trust Specialty Finance and Financial Opportunities Fund,United States,Finance,Finance/Investors Services
NYSE,FHI,Federated Hermes Inc. Common Stock,United States,Finance,Investment Managers
NYSE,FHN,First Horizon Corporation Common Stock,United States,Finance,Major Banks
NYSE,FICO,Fair Isaac Corproation Common Stock,United States,Technology,Computer Software: Prepackaged Software
NYSE,FIF,First Trust Energy Infrastructure Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
NYSE,FINV,FinVolution Group American Depositary Shares,United States,Finance,Finance: Consumer Services
NYSE,FIS,Fidelity National Information Services Inc. Common Stock,United States,Miscellaneous,Business Services
NYSE,FIV,First Trust Senior Floating Rate 2022 Target Term Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,FIX,Comfort Systems USA Inc. Common Stock,United States,Capital Goods,Engineering & Construction
NYSE,FL,Foot Locker Inc.,United States,Consumer Services,Clothing/Shoe/Accessory Stores
NYSE,FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,FLO,Flowers Foods Inc. Common Stock,United States,Consumer Non-Durables,Farming/Seeds/Milling
NYSE,FLOW,SPX FLOW Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,FLR,Fluor Corporation Common Stock,United States,Capital Goods,Oilfield Services/Equipment
NYSE,FLS,Flowserve Corporation Common Stock,United States,Capital Goods,Fluid Controls
NYSE,FLT,FleetCor Technologies Inc. Common Stock,United States,Technology,EDP Services
NYSE,FMC,FMC Corporation Common Stock,United States,Basic Industries,Agricultural Chemicals
NYSE,FMN,Federated Hermes Premier Municipal Income Fund,United States,Finance,Finance Companies
NYSE,FMO,Fiduciary/Claymore Energy Infrastructure Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,FMS,Fresenius Medical Care AG Common Stock,Germany,Health Care,Medical/Nursing Services
NYSE,FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,Mexico,Consumer Non-Durables,Beverages (Production/Distribution)
NYSE,FMY,First Trust Motgage Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
NYSE,FN,Fabrinet Ordinary Shares,Cayman Islands,Public Utilities,Telecommunications Equipment
NYSE,FNB,F.N.B. Corporation Common Stock,United States,Finance,Major Banks
NYSE,FNF,FNF Group of Fidelity National Financial Inc. Common Stock,United States,Finance,Specialty Insurers
NYSE,FOE,Ferro Corporation Common Stock,United States,Basic Industries,Paints/Coatings
NYSE,FOF,Cohen & Steers Closed-End Opportunity Fund Inc. Common Stock,United States,Finance,Finance/Investors Services
NYSE,FOR,Forestar Group Inc Common Stock ,United States,Finance,Real Estate
NYSE,FOUR,Shift4 Payments Inc. Class A Common Stock,United States,Technology,EDP Services
NYSE,FPH,Five Point Holdings LLC Class A Common Shares,United States,Consumer Services,Real Estate
NYSE,FR,First Industrial Realty Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,FRA,Blackrock Floating Rate Income Strategies Fund Inc  Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,FRC,FIRST REPUBLIC BANK Common Stock,United States,Finance,Commercial Banks
NYSE,FRT,Federal Realty Investment Trust Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,FSS,Federal Signal Corporation Common Stock,United States,Technology,Industrial Machinery/Components
NYSE,FT,Franklin Universal Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,FTAI,Fortress Transportation and Infrastructure Investors LLC Common Shares,United States,Technology,Diversified Commercial Services
NYSE,FTHY,First Trust High Yield Opportunities 2027 Term Fund Common Stock,United States,Finance,Investment Managers
NYSE,FTK,Flotek Industries Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
NYSE,FUL,H. B. Fuller Company Common Stock,United States,Basic Industries,Home Furnishings
NYSE,FUN,Cedar Fair L.P. Common Stock,United States,Consumer Services,Movies/Entertainment
NYSE,G,Genpact Limited Common Stock,Bermuda,Consumer Services,Professional Services
NYSE,GAB,Gabelli Equity Trust Inc. (The) Common Stock,United States,Finance,Investment Managers
NYSE,GAM,General American Investors Inc. Common Stock,United States,Finance,Investment Managers
NYSE,GATO,Gatos Silver Inc. Common Stock,United States,Basic Industries,Precious Metals
NYSE,GATX,GATX Corporation Common Stock,United States,Transportation,Rental/Leasing Companies
NYSE,GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,United States,Finance,Investment Managers
NYSE,GBX,Greenbrier Companies Inc. (The) Common Stock,United States,Capital Goods,Railroads
NYSE,GCV,Gabelli Convertible and Income Securities Fund Inc. (The) Common Stock,United States,Finance,Finance/Investors Services
NYSE,GD,General Dynamics Corporation Common Stock,United States,Capital Goods,Aerospace
NYSE,GDDY,GoDaddy Inc. Class A Common Stock,United States,Technology,EDP Services
NYSE,GDL,GDL Fund The Common Shares of Beneficial Interest,United States,Finance,Investment Managers
NYSE,GDO,Western Asset Global Corporate Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc.,United States,Finance,Finance Companies
NYSE,GDOT,Green Dot Corporation Class A Common Stock $0.001 par value,United States,Technology,Advertising
NYSE,GDV,Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,United States,Finance,Investment Managers
NYSE,GE,General Electric Company Common Stock,United States,Consumer Durables,Metal Fabrications
NYSE,GEL,Genesis Energy L.P. Common Units,United States,Energy,Oil Refining/Marketing
NYSE,GEO,Geo Group Inc (The) REIT,United States,Consumer Services,Real Estate Investment Trusts
NYSE,GF,New Germany Fund Inc. (The) Common Stock,United States,Finance,Investment Managers
NYSE,GFF,Griffon Corporation Common Stock,United States,Capital Goods,Diversified Manufacture
NYSE,GFI,Gold Fields Limited American Depositary Shares,South Africa,Basic Industries,Precious Metals
NYSE,GGB,Gerdau S.A. Common Stock,Brazil,Basic Industries,Steel/Iron Ore
NYSE,GGG,Graco Inc. Common Stock,United States,Capital Goods,Fluid Controls
NYSE,GGT,Gabelli Multi-Media Trust Inc. (The) Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,GHC,Graham Holdings Company Common Stock,United States,Miscellaneous,Service to the Health Industry
NYSE,GHL,Greenhill & Co. Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
NYSE,GHM,Graham Corporation Common Stock,United States,Capital Goods,Metal Fabrications
NYSE,GHY,PGIM Global High Yield Fund Inc.,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,GIC,Global Industrial Company Common Stock,United States,Technology,Industrial Machinery/Components
NYSE,GIL,Gildan Activewear Inc. Class A Sub. Vot. Common Stock,Canada,Consumer Durables,Building Products
NYSE,GIM,Templeton Global Income Fund Inc. Common Stock,United States,Finance,Finance Companies
NYSE,GIS,General Mills Inc. Common Stock,United States,Consumer Services,Food Chains
NYSE,GJR,Synthetic Fixed-Income Securities Inc. STRATS Trust for Procter&Gamble Securities Series 2006-1,United States,Finance,Finance: Consumer Services
NYSE,GJS,Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities Series 2006-2,United States,Finance,Finance: Consumer Services
NYSE,GKOS,Glaukos Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
NYSE,GL,Globe Life Inc. Common Stock,United States,Finance,Life Insurance
NYSE,GLP,Global Partners LP Global Partners LP Common Units representing Limited Partner Interests,United States,Energy,Oil Refining/Marketing
NYSE,GLT,Glatfelter Corporation Common Stock,United States,Basic Industries,Paper
NYSE,GLW,Corning Incorporated Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,GM,General Motors Company Common Stock,United States,Capital Goods,Auto Manufacturing
NYSE,GME,GameStop Corporation Common Stock,United States,Consumer Services,Electronics Distribution
NYSE,GMED,Globus Medical Inc. Class A Common Stock,United States,Health Care,Medical/Dental Instruments
NYSE,GNE,Genie Energy Ltd. Class B Common Stock Stock,United States,Public Utilities,Power Generation
NYSE,GNK,Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),United States,Transportation,Marine Transportation
NYSE,GNL,Global Net Lease Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,GNRC,Generac Holdlings Inc. Common Stock,United States,Consumer Durables,Metal Fabrications
NYSE,GNT,GAMCO Natural Resources Gold & Income Trust,United States,Finance,Finance/Investors Services
NYSE,GNW,Genworth Financial Inc Common Stock,United States,Finance,Life Insurance
NYSE,GOF,Guggenheim Strategic Opportunities Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
NYSE,GOL,Gol Linhas Aereas Inteligentes S.A. Sponsored ADR representing 2 Pfd Shares,Brazil,Transportation,Air Freight/Delivery Services
NYSE,GOLF,Acushnet Holdings Corp. Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys
NYSE,GPC,Genuine Parts Company Common Stock,United States,Capital Goods,Automotive Aftermarket
NYSE,GPI,Group 1 Automotive Inc. Common Stock,United States,Consumer Services,Other Specialty Stores
NYSE,GPK,Graphic Packaging Holding Company,United States,Basic Industries,Paper
NYSE,GPN,Global Payments Inc. Common Stock,United States,Miscellaneous,Business Services
NYSE,GPOR,Gulfport Energy Corporation Common Shares,United States,Energy,Oil & Gas Production
NYSE,GPRK,Geopark Ltd Common Shares,Bermuda,Energy,Oil & Gas Production
NYSE,GPS,Gap Inc. (The) Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
NYSE,GPX,GP Strategies Corporation Common Stock,United States,Miscellaneous,Service to the Health Industry
NYSE,GRA,W.R. Grace & Co. Common Stock,United States,Basic Industries,Major Chemicals
NYSE,GRC,Gorman-Rupp Company (The) Common Stock,United States,Capital Goods,Fluid Controls
NYSE,GRX,The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
NYSE,GS,Goldman Sachs Group Inc. (The) Common Stock,United States,Finance,Investment Bankers/Brokers/Service
NYSE,GSBD,Goldman Sachs BDC Inc. Common Stock,United States,Finance,Finance: Consumer Services
NYSE,GSK,GlaxoSmithKline PLC Common Stock,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
NYSE,GSL,Global Ship Lease Inc New Class A Common Shares,United Kingdom,Transportation,Marine Transportation
NYSE,GSLD,Global Ship Lease Inc. 8.00% Senior Notes due 2024,United Kingdom,Transportation,Marine Transportation
NYSE,GTLS,Chart Industries Inc. Common Stock,United States,Technology,Electrical Products
NYSE,GTN,Gray Television Inc. Common Stock,United States,Consumer Services,Broadcasting
NYSE,GTS,Triple-S Management Corporation Common Stock,United States,Finance,Accident &Health Insurance
NYSE,GTY,Getty Realty Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,GUT,Gabelli Utility Trust (The) Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,GVA,Granite Construction Incorporated Common Stock,United States,Capital Goods,Engineering & Construction
NYSE,GWB,Great Western Bancorp Inc. Common Stock,United States,Finance,Major Banks
NYSE,GWRE,Guidewire Software Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NYSE,GWW,W.W. Grainger Inc. Common Stock,United States,Consumer Non-Durables,Telecommunications Equipment
NYSE,H,Hyatt Hotels Corporation Class A Common Stock,United States,Consumer Services,Hotels/Resorts
NYSE,HAE,Haemonetics Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
NYSE,HAL,Halliburton Company Common Stock,United States,Energy,Oil & Gas Production
NYSE,HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,HBI,Hanesbrands Inc. Common Stock,United States,Consumer Non-Durables,Apparel
NYSE,HCA,HCA Healthcare Inc. Common Stock,United States,Health Care,Hospital/Nursing Management
NYSE,HCHC,HC2 Holdings Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment
NYSE,HCI,HCI Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers
NYSE,HCXY,Hercules Capital Inc. 6.25% Notes due 2033,United States,Finance,Finance Companies
NYSE,HD,Home Depot Inc. (The) Common Stock,United States,Consumer Services,RETAIL: Building Materials
NYSE,HDB,HDFC Bank Limited Common Stock,India,Finance,Commercial Banks
NYSE,HEI,Heico Corporation Common Stock,United States,Capital Goods,Military/Government/Technical
NYSE,HEQ,John Hancock Hedged Equity & Income Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
NYSE,HES,Hess Corporation Common Stock,United States,Energy,Oil & Gas Production
NYSE,HESM,Hess Midstream LP Class A Share,United States,Energy,Oilfield Services/Equipment
NYSE,HFC,HollyFrontier Corporation Common Stock,United States,Energy,Integrated oil Companies
NYSE,HGH,Hartford Financial Services Group Inc. (The) 7.875% Fixed to Floating Rate Junior Subordinated Debentures due 2042,United States,Finance,Property-Casualty Insurers
NYSE,HHC,Howard Hughes Corporation (The) Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,HI,Hillenbrand Inc Common Stock,United States,Miscellaneous,Consumer Specialties
NYSE,HIE,Miller/Howard High Income Equity Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,HIG,Hartford Financial Services Group Inc. (The) Common Stock,United States,Finance,Property-Casualty Insurers
NYSE,HIGA,H.I.G. Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
NYSE,HII,Huntington Ingalls Industries Inc. Common Stock,United States,Capital Goods,Metal Fabrications
NYSE,HIL,Hill International Inc. Common Stock,United States,Consumer Services,Military/Government/Technical
NYSE,HIO,Western Asset High Income Opportunity Fund Inc. Common Stock,United States,Finance,Finance/Investors Services
NYSE,HIPO,Hippo Holdings Inc. Common Stock,United States,Finance,Property-Casualty Insurers
NYSE,HIW,Highwoods Properties Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,HIX,Western Asset High Income Fund II Inc. Common Stock,United States,Finance,Finance/Investors Services
NYSE,HL,Hecla Mining Company Common Stock,United States,Basic Industries,Precious Metals
NYSE,HLF,Herbalife Nutrition Ltd. Common Stock,Cayman Islands,Health Care,Other Pharmaceuticals
NYSE,HLI,Houlihan Lokey Inc. Class A Common Stock,United States,Finance,Investment Managers
NYSE,HLLY,Holley Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.
NYSE,HLX,Helix Energy Solutions Group Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
NYSE,HMC,Honda Motor Company Ltd. Common Stock,Japan,Capital Goods,Auto Manufacturing
NYSE,HMLP,Hoegh LNG Partners LP Common Units representing Limited Partner Interests,Bermuda,Transportation,Marine Transportation
NYSE,HMN,Horace Mann Educators Corporation Common Stock,United States,Finance,Property-Casualty Insurers
NYSE,HMY,Harmony Gold Mining Company Limited,South Africa,Basic Industries,Precious Metals
NYSE,HNGR,Hanger Inc. Common Stock,United States,Health Care,Medical Specialities
NYSE,HNI,HNI Corporation Common Stock,United States,Consumer Durables,Office Equipment/Supplies/Services
NYSE,HOG,Harley-Davidson Inc. Common Stock,United States,Consumer Non-Durables,Motor Vehicles
NYSE,HOV,Hovnanian Enterprises Inc. Class A Common Stock,United States,Capital Goods,Homebuilding
NYSE,HP,Helmerich & Payne Inc. Common Stock,United States,Energy,Oil & Gas Production
NYSE,HPE,Hewlett Packard Enterprise Company Common Stock,United States,Capital Goods,Telecommunications Equipment
NYSE,HPF,John Hancock Pfd Income Fund II Pfd Income Fund II,United States,Finance,Finance Companies
NYSE,HPI,John Hancock Preferred Income Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,HPP,Hudson Pacific Properties Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,HPQ,HP Inc. Common Stock,United States,Technology,Computer peripheral equipment
NYSE,HPS,John Hancock Preferred Income Fund III Preferred Income Fund III,United States,Finance,Investment Managers
NYSE,HPX,HPX Corp. Class A Ordinary Shares,United States,Finance,Business Services
NYSE,HQH,Tekla Healthcare Investors Common Stock,United States,Finance,Finance Companies
NYSE,HQL,TeklaLife Sciences Investors Common Stock,United States,Finance,Investment Managers
NYSE,HR,Healthcare Realty Trust Incorporated Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,HRB,H&R Block Inc. Common Stock,United States,Miscellaneous,Other Consumer Services
NYSE,HRC,Hill-Rom Holdings Inc Common Stock,United States,Health Care,Medical/Dental Instruments
NYSE,HRL,Hormel Foods Corporation Common Stock,United States,Consumer Non-Durables,Meat/Poultry/Fish
NYSE,HSBC,HSBC Holdings plc. Common Stock,United Kingdom,Finance,Savings Institutions
NYSE,HSC,Harsco Corporation Common Stock,United States,Capital Goods,Office Equipment/Supplies/Services
NYSE,HSY,The Hershey Company Common Stock,United States,Consumer Non-Durables,Specialty Foods
NYSE,HT,Hersha Hospitality Trust Class A Common Shares of Beneficial Interest,United States,Consumer Services,Real Estate Investment Trusts
NYSE,HTA,Healthcare Trust of America Inc. Class A Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,HTD,John Hancock Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
NYSE,HTFB,Horizon Technology Finance Corporation 4.875% Notes due 2026,United States,Finance,Finance Companies
NYSE,HTGC,Hercules Capital Inc. Common Stock,United States,Finance,Finance Companies
NYSE,HTH,Hilltop Holdings Inc.,United States,Finance,Major Banks
NYSE,HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,HUBB,Hubbell Inc Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,HUBS,HubSpot Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NYSE,HUM,Humana Inc. Common Stock,United States,Health Care,Medical Specialities
NYSE,HUN,Huntsman Corporation Common Stock,United States,Basic Industries,Major Chemicals
NYSE,HUYA,HUYA Inc. American depositary shares each  representing one Class A ordinary share,United States,Consumer Services,Broadcasting
NYSE,HVT,Haverty Furniture Companies Inc. Common Stock,United States,Consumer Services,Other Specialty Stores
NYSE,HWM,Howmet Aerospace Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,HXL,Hexcel Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,HY,Hyster-Yale Materials Handling Inc. Class A Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks
NYSE,HYB,New America High Income Fund Inc. (The) Common Stock,United States,Finance,Investment Managers
NYSE,HYT,Blackrock Corporate High Yield Fund Inc. Common Stock,United States,Finance,Finance Companies
NYSE,HZAC,Horizon Acquisition Corporation Class A Ordinary Shares,United States,Finance,Business Services
NYSE,HZN,Horizon Global Corporation Common Shares,United States,Capital Goods,Auto Parts:O.E.M.
NYSE,HZO,MarineMax Inc.  (FL) Common Stock,United States,Consumer Services,Other Specialty Stores
NYSE,HZON,Horizon Acquisition Corporation II Class A Ordinary Shares,United States,Finance,Business Services
NYSE,IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,IBA,Industrias Bachoco S.A.B. de C.V. Common Stock,Mexico,Consumer Non-Durables,Meat/Poultry/Fish
NYSE,IBM,International Business Machines Corporation Common Stock,United States,Technology,EDP Services
NYSE,IBN,ICICI Bank Limited Common Stock,India,Finance,Commercial Banks
NYSE,ICE,Intercontinental Exchange Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
NYSE,ICL,ICL Group Ltd. Ordinary Shares,Israel,Basic Industries,Agricultural Chemicals
NYSE,IDA,IDACORP Inc. Common Stock,United States,Public Utilities,Electric Utilities: Central
NYSE,IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
NYSE,IDT,IDT Corporation Class B Common Stock,United States,Public Utilities,Telecommunications Equipment
NYSE,IEX,IDEX Corporation Common Stock,United States,Capital Goods,Fluid Controls
NYSE,IFF,Internationa Flavors & Fragrances Inc. Common Stock,United States,Basic Industries,Major Chemicals
NYSE,IFN,India Fund Inc. (The) Common Stock,United States,Finance,Finance/Investors Services
NYSE,IGA,Voya Global Advantage and Premium Opportunity Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
NYSE,IGD,Voya Global Equity Dividend and Premium Opportunity Fund,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,IGI,Western Asset Investment Grade Defined Opportunity Trust Inc. Common Stock,United States,Finance,Investment Managers
NYSE,IGR,CBRE Clarion Global Real Estate Income Fund Common Stock,United States,Finance,Finance Companies
NYSE,IGT,International Game Technology Ordinary Shares,United States,Consumer Services,Movies/Entertainment
NYSE,IH,iHuman Inc. American depositary shares each representing five Class A ordinary shares,United States,Consumer Services,Other Consumer Services
NYSE,IHC,Independence Holding Company Common Stock,United States,Finance,Life Insurance
NYSE,IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,United States,Finance,Investment Managers
NYSE,IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),United Kingdom,Consumer Services,Hotels/Resorts
NYSE,IHIT,Invesco High Income 2023 Target Term Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
NYSE,IIAC,Investindustrial Acquisition Corp. Class A Ordinary Shares,United Kingdom,Finance,Business Services
NYSE,IIF,Morgan Stanley India Investment Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,IIM,Invesco Value Municipal Income Trust Common Stock,United States,Finance,Investment Managers
NYSE,IIPR,Innovative Industrial Properties Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,INFO,IHS Markit Ltd. Common Shares,Bermuda,Technology,EDP Services
NYSE,INFY,Infosys Limited American Depositary Shares,India,Technology,EDP Services
NYSE,ING,ING Group N.V. Common Stock,Netherlands,Finance,Commercial Banks
NYSE,INGR,Ingredion Incorporated Common Stock,United States,Consumer Non-Durables,Farming/Seeds/Milling
NYSE,INN,Summit Hotel Properties Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,INS,Intelligent Systems Corporation Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
NYSE,INSI,Insight Select Income Fund,United States,Finance,Investment Managers
NYSE,INSP,Inspire Medical Systems Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NYSE,INT,World Fuel Services Corporation Common Stock,United States,Energy,Oil Refining/Marketing
NYSE,INVH,Invitation Homes Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,IO,Ion Geophysical Corporation Common Stock,United States,Energy,Oilfield Services/Equipment
NYSE,IP,International Paper Company Common Stock,United States,Basic Industries,Containers/Packaging
NYSE,IPG,Interpublic Group of Companies Inc. (The) Common Stock,United States,Technology,Advertising
NYSE,IPI,Intrepid Potash Inc Common Stock,United States,Basic Industries,Major Chemicals
NYSE,IPOD,Social Capital Hedosophia Holdings Corp. IV Class A Ordinary Shares,United States,Finance,Business Services
NYSE,IPOF,Social Capital Hedosophia Holdings Corp. VI Class A Ordinary Shares,United States,Finance,Business Services
NYSE,IQI,Invesco Quality Municipal Income Trust Common Stock,United States,Finance,Finance Companies
NYSE,IQV,IQVIA Holdings Inc. Common Stock,United States,Health Care,Managed Health Care
NYSE,IR,Ingersoll Rand Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,IRL,New Ireland Fund Inc (The) Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,United States,Consumer Services,Real Estate Investment Trusts
NYSE,IRS,IRSA Inversiones Y Representaciones S.A. Common Stock,Argentina,Consumer Services,Homebuilding
NYSE,IRT,Independence Realty Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,ISD,PGIM High Yield Bond Fund Inc.,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,IT,Gartner Inc. Common Stock,United States,Finance,Diversified Commercial Services
NYSE,ITGR,Integer Holdings Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
NYSE,ITT,ITT Inc. Common Stock ,United States,Capital Goods,Fluid Controls
NYSE,ITUB,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),Brazil,Finance,Commercial Banks
NYSE,ITW,Illinois Tool Works Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,IVC,Invacare Corporation Common Stock,United States,Health Care,Industrial Specialties
NYSE,IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,IVZ,Invesco Ltd Common Stock,United States,Finance,Investment Managers
NYSE,IX,Orix Corp Ads Common Stock,Japan,Finance,Diversified Financial Services
NYSE,J,Jacobs Engineering Group Inc. Common Stock,United States,Capital Goods,Oilfield Services/Equipment
